,Season Year,Week,Team Name,Team City,Player,Player Jersey,Position,Injury Status,Injury Status Date,Practice Status,Injury Type
2440,2023.0,11.0,Buccaneers,Tampa Bay,Lavonte David,54.0,LB,Questionable,2023-11-17T00:00:00+00:00,Did Not Participate In Practice,NIR - Rest
2441,2023.0,11.0,Steelers,Pittsburgh,Cameron Heyward,97.0,DT,Questionable,2023-11-17T00:00:00+00:00,Limited Participation In Practice,Groin
2442,2023.0,11.0,Steelers,Pittsburgh,Diontae Johnson,18.0,WR,Questionable,2023-11-17T00:00:00+00:00,Full Participation In Practice,Thumb
2443,2023.0,11.0,Steelers,Pittsburgh,Patrick Peterson,20.0,CB,Questionable,2023-11-15T00:00:00+00:00,Did Not Participate In Practice,NIR - Rest
2444,2023.0,11.0,Steelers,Pittsburgh,Keanu Neal,31.0,SAF,Questionable,2023-11-17T00:00:00+00:00,Did Not Participate In Practice,Rib
2445,2023.0,11.0,Steelers,Pittsburgh,Minkah Fitzpatrick,39.0,SAF,Questionable,2023-11-17T00:00:00+00:00,Did Not Participate In Practice,Hamstring
2446,2023.0,11.0,Steelers,Pittsburgh,Montravius Adams,57.0,DT,Questionable,2023-11-17T00:00:00+00:00,Did Not Participate In Practice,Ankle
2447,2023.0,11.0,Steelers,Pittsburgh,Isaac Seumalo,73.0,G,Questionable,2023-11-15T00:00:00+00:00,Did Not Participate In Practice,NIR - Rest
2448,2023.0,11.0,Steelers,Pittsburgh,Pat Freiermuth,88.0,TE,Questionable,2023-11-17T00:00:00+00:00,Full Participation In Practice,Hamstring
2449,2023.0,11.0,Raiders,Las Vegas,Adam Butler,69.0,DT,Questionable,2023-11-17T00:00:00+00:00,Full Participation In Practice,Knee
2450,2023.0,11.0,Raiders,Las Vegas,Maxx Crosby,98.0,DE,Questionable,2023-11-17T00:00:00+00:00,Limited Participation In Practice,Knee
2451,2023.0,11.0,Raiders,Las Vegas,Divine Deablo,5.0,LB,Questionable,2023-11-17T00:00:00+00:00,Full Participation In Practice,Ankle
2452,2023.0,11.0,Raiders,Las Vegas,Nate Hobbs,39.0,CB,Questionable,2023-11-17T00:00:00+00:00,Full Participation In Practice,Ankle
2453,2023.0,11.0,Raiders,Las Vegas,Jacob Johnson,39.0,FB,Questionable,2023-11-16T00:00:00+00:00,Full Participation In Practice,Concussion
2454,2023.0,11.0,Raiders,Las Vegas,Curtis Bolton,36.0,LB,Questionable,2023-11-17T00:00:00+00:00,Full Participation In Practice,Illness
2455,2023.0,11.0,Raiders,Las Vegas,Kolton Miller,74.0,T,Questionable,2023-11-17T00:00:00+00:00,Limited Participation In Practice,Shoulder
2456,2023.0,11.0,Raiders,Las Vegas,Dylan Parham,66.0,G,Questionable,2023-11-17T00:00:00+00:00,Limited Participation In Practice,Calf
2457,2023.0,11.0,Raiders,Las Vegas,Marcus Peters,24.0,CB,Questionable,2023-11-17T00:00:00+00:00,Limited Participation In Practice,Knee
2458,2023.0,11.0,Raiders,Las Vegas,Amik Robertson,21.0,CB,Questionable,2023-11-17T00:00:00+00:00,Full Participation In Practice,Concussion
2459,2023.0,11.0,Raiders,Las Vegas,Roderic Teamer,33.0,SAF,Questionable,2023-11-17T00:00:00+00:00,Full Participation In Practice,Hamstring
2460,2023.0,11.0,Raiders,Las Vegas,Greg Van Roten,70.0,G,Questionable,2023-11-17T00:00:00+00:00,Limited Participation In Practice,Biceps
2461,2023.0,11.0,Vikings,Minnesota,Alexander Mattison,2.0,RB,Questionable,2023-11-17T00:00:00+00:00,Full Participation In Practice,Concussion
2462,2023.0,11.0,Vikings,Minnesota,Nick Mullens,12.0,QB,Questionable,2023-11-17T00:00:00+00:00,Limited Participation In Practice,Back
2463,2023.0,11.0,Vikings,Minnesota,K.J. Osborn,17.0,WR,Questionable,2023-11-17T00:00:00+00:00,Full Participation In Practice,Concussion
2464,2023.0,11.0,Vikings,Minnesota,Chris Reed,62.0,OL,Questionable,2023-11-17T00:00:00+00:00,Full Participation In Practice,Foot
2465,2023.0,11.0,Vikings,Minnesota,Brian Asamoah II,33.0,LB,Questionable,2023-11-17T00:00:00+00:00,Full Participation In Practice,Ankle
2466,2023.0,11.0,Vikings,Minnesota,Joshua Dobbs,15.0,QB,Questionable,2023-11-17T00:00:00+00:00,Full Participation In Practice,Ankle
2467,2023.0,11.0,Vikings,Minnesota,Akayleb Evans,21.0,CB,Out,2023-11-17T00:00:00+00:00,Did Not Participate In Practice,Calf
2468,2023.0,11.0,Vikings,Minnesota,Jaren Hall,16.0,QB,Out,2023-11-17T00:00:00+00:00,Did Not Participate In Practice,Concussion
2469,2023.0,11.0,Vikings,Minnesota,T.J. Hockenson,87.0,TE,Out,2023-11-17T00:00:00+00:00,Full Participation In Practice,Ribs
2470,2023.0,11.0,Vikings,Minnesota,Justin Jefferson,18.0,WR,Questionable,2023-11-17T00:00:00+00:00,Limited Participation In Practice,Hamstring
2471,2023.0,11.0,Vikings,Minnesota,Greg Joseph,1.0,K,Questionable,2023-11-15T00:00:00+00:00,Did Not Participate In Practice,NIR - Personal
2472,2023.0,11.0,Vikings,Minnesota,Dean Lowry,94.0,DL,Questionable,2023-11-17T00:00:00+00:00,Full Participation In Practice,Groin
2473,2023.0,11.0,Panthers,Carolina,Hayden Hurst,81.0,TE,Out,2023-11-17T00:00:00+00:00,Did Not Participate In Practice,Concussion
2474,2023.0,11.0,Panthers,Carolina,Taylor Moton,72.0,T,Out,2023-11-17T00:00:00+00:00,Full Participation In Practice,Rest
2475,2023.0,11.0,Panthers,Carolina,Austin Corbett,63.0,G,Out,2023-11-17T00:00:00+00:00,Full Participation In Practice,Calf
2476,2023.0,11.0,Panthers,Carolina,Marquis Haynes Sr.,98.0,OLB,Out,2023-11-17T00:00:00+00:00,Limited Participation In Practice,Back
2477,2023.0,11.0,Panthers,Carolina,C.J. Henderson,23.0,CB,Out,2023-11-17T00:00:00+00:00,Did Not Participate In Practice,Concussion
2478,2023.0,11.0,Panthers,Carolina,Jaycee Horn,8.0,CB,Out,2023-11-17T00:00:00+00:00,Limited Participation In Practice,Hamstring
2479,2023.0,11.0,Panthers,Carolina,Laviska Shenault Jr.,5.0,WR,Questionable,2023-11-17T00:00:00+00:00,Full Participation In Practice,Ankle
2480,2023.0,11.0,Panthers,Carolina,Ian Thomas,80.0,TE,Questionable,2023-11-17T00:00:00+00:00,Full Participation In Practice,Calf
2481,2023.0,11.0,Panthers,Carolina,Xavier Woods,25.0,SAF,Questionable,2023-11-17T00:00:00+00:00,Full Participation In Practice,Thigh
2482,2023.0,11.0,Panthers,Carolina,Bryce Young,9.0,QB,Questionable,2023-11-16T00:00:00+00:00,Full Participation In Practice,Thigh
2483,2023.0,11.0,Panthers,Carolina,DJ Chark,17.0,WR,Questionable,2023-11-17T00:00:00+00:00,Full Participation In Practice,Elbow
2484,2023.0,11.0,Panthers,Carolina,Stephen Sullivan,84.0,TE,Questionable,2023-11-17T00:00:00+00:00,Full Participation In Practice,Shoulder
2485,2023.0,11.0,Panthers,Carolina,DeShawn Williams,96.0,DT,Questionable,2023-11-15T00:00:00+00:00,Did Not Participate In Practice,Not Injury Related
2486,2023.0,11.0,Panthers,Carolina,Brian Burns,0.0,OLB,Questionable,2023-11-17T00:00:00+00:00,Limited Participation In Practice,Concussion
2487,2023.0,11.0,Rams,Los Angeles,Rob Havenstein,79.0,T,Questionable,2023-11-17T00:00:00+00:00,Full Participation In Practice,Calf
2488,2023.0,11.0,Rams,Los Angeles,Cobie Durant,14.0,DB,Questionable,2023-11-17T00:00:00+00:00,Limited Participation In Practice,Shoulder
2489,2023.0,11.0,Rams,Los Angeles,Larrell Murchison,52.0,DT,Questionable,2023-11-17T00:00:00+00:00,Full Participation In Practice,Knee
2490,2023.0,11.0,Rams,Los Angeles,Puka Nacua,17.0,WR,Questionable,2023-11-17T00:00:00+00:00,Full Participation In Practice,Knee
2491,2023.0,11.0,Rams,Los Angeles,Matthew Stafford,9.0,QB,Questionable,2023-11-17T00:00:00+00:00,Full Participation In Practice,Thumb
2492,2023.0,11.0,Rams,Los Angeles,Ernest Jones IV,53.0,LB,Questionable,2023-11-17T00:00:00+00:00,Full Participation In Practice,Knee
2493,2023.0,11.0,Rams,Los Angeles,Hunter Long,84.0,TE,Questionable,2023-11-17T00:00:00+00:00,Full Participation In Practice,Hamstring
2494,2023.0,11.0,Rams,Los Angeles,Bobby Brown III,95.0,NT,Questionable,2023-11-17T00:00:00+00:00,Full Participation In Practice,Knee
2495,2023.0,11.0,Rams,Los Angeles,Cooper Kupp,10.0,WR,Questionable,2023-11-17T00:00:00+00:00,Did Not Participate In Practice,NIR - Rest
2496,2023.0,11.0,Rams,Los Angeles,Brian Allen,55.0,OL,Questionable,2023-11-17T00:00:00+00:00,Did Not Participate In Practice,NIR - Rest
2497,2023.0,11.0,Rams,Los Angeles,Aaron Donald,99.0,DT,Questionable,2023-11-17T00:00:00+00:00,Did Not Participate In Practice,NIR - Rest
2498,2023.0,11.0,49ers,San Francisco,Aaron Banks,65.0,OL,Out,2023-11-17T00:00:00+00:00,Did Not Participate In Practice,Toe
2499,2023.0,11.0,49ers,San Francisco,Robert Beal Jr.,51.0,DL,Questionable,2023-11-17T00:00:00+00:00,Full Participation In Practice,Hamstring
2500,2023.0,11.0,49ers,San Francisco,Demetrius Flannigan-Fowles,45.0,LB,Questionable,2023-11-17T00:00:00+00:00,Full Participation In Practice,Ankle
2501,2023.0,11.0,49ers,San Francisco,Darrell Luter Jr.,28.0,CB,Questionable,2023-11-17T00:00:00+00:00,Full Participation In Practice,Knee
2502,2023.0,11.0,49ers,San Francisco,Colton McKivitz,68.0,OL,Questionable,2023-11-17T00:00:00+00:00,Full Participation In Practice,Ankle
2503,2023.0,11.0,49ers,San Francisco,Trent Williams,71.0,T,Questionable,2023-11-17T00:00:00+00:00,Full Participation In Practice,Rest
2504,2023.0,11.0,49ers,San Francisco,Samuel Womack III,0.0,CB,Questionable,2023-11-17T00:00:00+00:00,Full Participation In Practice,Knee
2505,2023.0,11.0,49ers,San Francisco,Nick Zakelj,63.0,OL,Out,2023-11-17T00:00:00+00:00,Did Not Participate In Practice,Biceps
2506,2023.0,11.0,Bills,Buffalo,Josh Allen,17.0,QB,Out,2023-11-17T00:00:00+00:00,Full Participation In Practice,Shoulder
2507,2023.0,11.0,Bills,Buffalo,Christian Benford,47.0,CB,Out,2023-11-17T00:00:00+00:00,Full Participation In Practice,Hamstring
2508,2023.0,11.0,Bills,Buffalo,Micah Hyde,23.0,SAF,Out,2023-11-17T00:00:00+00:00,Full Participation In Practice,Neck
2509,2023.0,11.0,Bills,Buffalo,Cam Lewis,39.0,CB,Out,2023-11-17T00:00:00+00:00,Full Participation In Practice,Shoulder
2510,2023.0,11.0,Bills,Buffalo,Jordan Phillips,97.0,DT,Questionable,2023-11-17T00:00:00+00:00,Full Participation In Practice,Knee
2511,2023.0,11.0,Bills,Buffalo,Trent Sherfield Sr.,16.0,WR,Questionable,2023-11-17T00:00:00+00:00,Full Participation In Practice,Ankle
2512,2023.0,11.0,Bills,Buffalo,Dorian Williams,42.0,LB,Questionable,2023-11-17T00:00:00+00:00,Full Participation In Practice,Knee
2513,2023.0,11.0,Bengals,Cincinnati,Trey Hendrickson,91.0,DE,Questionable,2023-11-15T00:00:00+00:00,Full Participation In Practice,Knee
2514,2023.0,11.0,Bengals,Cincinnati,Tee Higgins,5.0,WR,Out,2023-11-15T00:00:00+00:00,Did Not Participate In Practice,Hamstring
2515,2023.0,11.0,Bengals,Cincinnati,Sam Hubbard,94.0,DE,Out,2023-11-15T00:00:00+00:00,Did Not Participate In Practice,Ankle
2516,2023.0,11.0,Bengals,Cincinnati,Andrei Iosivas,80.0,WR,Out,2023-11-15T00:00:00+00:00,Did Not Participate In Practice,Knee
2517,2023.0,11.0,Bengals,Cincinnati,DJ Reader,98.0,DT,Out,2023-11-14T00:00:00+00:00,Full Participation In Practice,NIR - Rest
2518,2023.0,11.0,Bengals,Cincinnati,Chidobe Awuzie,22.0,CB,Out,2023-11-14T00:00:00+00:00,Full Participation In Practice,Knee
2519,2023.0,11.0,Bengals,Cincinnati,Akeem Davis-Gaither,59.0,LB,Out,2023-11-15T00:00:00+00:00,Full Participation In Practice,Knee
2520,2023.0,11.0,Bengals,Cincinnati,Josh Tupou,68.0,DT,Out,2023-11-14T00:00:00+00:00,Full Participation In Practice,Shoulder
2521,2023.0,11.0,Bengals,Cincinnati,Charlie Jones,15.0,WR,Questionable,2023-11-15T00:00:00+00:00,Full Participation In Practice,Thumb
2522,2023.0,11.0,Bengals,Cincinnati,Cam Taylor-Britt,29.0,CB,Questionable,2023-11-13T00:00:00+00:00,Full Participation In Practice,Finger
2523,2023.0,11.0,Packers,Green Bay,Jaire Alexander,23.0,CB,Questionable,2023-11-17T00:00:00+00:00,Limited Participation In Practice,Shoulder
2524,2023.0,11.0,Packers,Green Bay,Kenny Clark,97.0,DL,Questionable,2023-11-17T00:00:00+00:00,Limited Participation In Practice,Shoulder
2525,2023.0,11.0,Packers,Green Bay,Rudy Ford,20.0,SAF,Doubtful,2023-11-17T00:00:00+00:00,Did Not Participate In Practice,Biceps
2526,2023.0,11.0,Packers,Green Bay,Elgton Jenkins,74.0,OL,Doubtful,2023-11-17T00:00:00+00:00,Limited Participation In Practice,Knee
2527,2023.0,11.0,Packers,Green Bay,Aaron Jones,33.0,RB,Doubtful,2023-11-17T00:00:00+00:00,Limited Participation In Practice,Hamstring
2528,2023.0,11.0,Packers,Green Bay,Yosh Nijman,73.0,T,Doubtful,2023-11-17T00:00:00+00:00,Full Participation In Practice,Back
2529,2023.0,11.0,Packers,Green Bay,Jon Runyan,76.0,G,Doubtful,2023-11-17T00:00:00+00:00,Full Participation In Practice,Neck
2530,2023.0,11.0,Packers,Green Bay,Quay Walker,7.0,LB,Questionable,2023-11-17T00:00:00+00:00,Limited Participation In Practice,Groin
2531,2023.0,11.0,Packers,Green Bay,Christian Watson,9.0,WR,Questionable,2023-11-17T00:00:00+00:00,Limited Participation In Practice,Shoulder
2532,2023.0,11.0,Packers,Green Bay,Rashan Gary,52.0,LB,Questionable,2023-11-17T00:00:00+00:00,Limited Participation In Practice,Shoulder
2533,2023.0,11.0,Dolphins,Miami,Tyreek Hill,10.0,WR,Questionable,2023-11-17T00:00:00+00:00,Limited Participation In Practice,Foot
2534,2023.0,11.0,Dolphins,Miami,Braxton Berrios,0.0,WR,Questionable,2023-11-17T00:00:00+00:00,Limited Participation In Practice,Hamstring
2535,2023.0,11.0,Dolphins,Miami,Chase Claypool,83.0,WR,Out,2023-11-17T00:00:00+00:00,Did Not Participate In Practice,Knee
2536,2023.0,11.0,Dolphins,Miami,Robert Hunt,68.0,OL,Out,2023-11-17T00:00:00+00:00,Did Not Participate In Practice,Hamstring
2537,2023.0,11.0,Dolphins,Miami,Alec Ingold,30.0,FB,Questionable,2023-11-17T00:00:00+00:00,Limited Participation In Practice,Hamstring
2538,2023.0,11.0,Dolphins,Miami,Robert Jones,65.0,OL,Out,2023-11-17T00:00:00+00:00,Did Not Participate In Practice,Knee
2539,2023.0,11.0,Dolphins,Miami,Durham Smythe,81.0,TE,Questionable,2023-11-17T00:00:00+00:00,Limited Participation In Practice,Ankle
2540,2023.0,11.0,Dolphins,Miami,De'Von Achane,28.0,RB,Questionable,2023-11-17T00:00:00+00:00,Limited Participation In Practice,Knee
2541,2023.0,11.0,Dolphins,Miami,Terron Armstead,72.0,T,Questionable,2023-11-17T00:00:00+00:00,Limited Participation In Practice,Knee
2542,2023.0,11.0,Dolphins,Miami,Raheem Mostert,31.0,RB,Questionable,2023-11-17T00:00:00+00:00,Limited Participation In Practice,Ankle
2543,2023.0,11.0,Dolphins,Miami,Salvon Ahmed,26.0,RB,Questionable,2023-11-17T00:00:00+00:00,Full Participation In Practice,Rib
2544,2023.0,11.0,Dolphins,Miami,Jevon Holland,8.0,SAF,Questionable,2023-11-17T00:00:00+00:00,Full Participation In Practice,Back
2545,2023.0,11.0,Dolphins,Miami,Jaelan Phillips,15.0,LB,Questionable,2023-11-17T00:00:00+00:00,Full Participation In Practice,Back
2546,2023.0,11.0,Dolphins,Miami,Jaylen Waddle,17.0,WR,Questionable,2023-11-15T00:00:00+00:00,Full Participation In Practice,Knee
2547,2023.0,11.0,Browns,Cleveland,Matthew Adams,40.0,LB,Questionable,2023-11-16T00:00:00+00:00,Did Not Participate In Practice,NIR - Personal
2548,2023.0,11.0,Browns,Cleveland,David Bell,18.0,WR,Questionable,2023-11-17T00:00:00+00:00,Full Participation In Practice,Knee
2549,2023.0,11.0,Browns,Cleveland,Joel Bitonio,75.0,G,Questionable,2023-11-15T00:00:00+00:00,Did Not Participate In Practice,Rest
2550,2023.0,11.0,Browns,Cleveland,Amari Cooper,2.0,WR,Questionable,2023-11-15T00:00:00+00:00,Did Not Participate In Practice,Rest
2551,2023.0,11.0,Browns,Cleveland,Grant Delpit,22.0,SAF,Questionable,2023-11-17T00:00:00+00:00,Full Participation In Practice,Rest
2552,2023.0,11.0,Browns,Cleveland,Michael Dunn,68.0,G,Questionable,2023-11-17T00:00:00+00:00,Full Participation In Practice,Calf
2553,2023.0,11.0,Browns,Cleveland,Marquise Goodwin,3.0,WR,Out,2023-11-17T00:00:00+00:00,Did Not Participate In Practice,Concussion
2554,2023.0,11.0,Browns,Cleveland,Dawand Jones,79.0,T,Questionable,2023-11-17T00:00:00+00:00,Limited Participation In Practice,Knee
2555,2023.0,11.0,Browns,Cleveland,Rodney McLeod Jr.,26.0,SAF,Questionable,2023-11-15T00:00:00+00:00,Did Not Participate In Practice,Rest
2556,2023.0,11.0,Browns,Cleveland,Greg Newsome II,0.0,CB,Questionable,2023-11-17T00:00:00+00:00,Full Participation In Practice,Groin
2557,2023.0,11.0,Browns,Cleveland,David Njoku,85.0,TE,Questionable,2023-11-17T00:00:00+00:00,Full Participation In Practice,Rest
2558,2023.0,11.0,Browns,Cleveland,Ogbo Okoronkwo,54.0,DE,Questionable,2023-11-17T00:00:00+00:00,Full Participation In Practice,Groin
2559,2023.0,11.0,Browns,Cleveland,Za'Darius Smith,99.0,DE,Questionable,2023-11-15T00:00:00+00:00,Did Not Participate In Practice,Rest
2560,2023.0,11.0,Browns,Cleveland,Pierre Strong Jr.,20.0,RB,Questionable,2023-11-17T00:00:00+00:00,Full Participation In Practice,Hamstring
2561,2023.0,11.0,Browns,Cleveland,Wyatt Teller,77.0,G,Questionable,2023-11-17T00:00:00+00:00,Full Participation In Practice,Ankle
2562,2023.0,11.0,Browns,Cleveland,Juan Thornhill,1.0,SAF,Out,2023-11-17T00:00:00+00:00,Did Not Participate In Practice,Calf
2563,2023.0,11.0,Browns,Cleveland,Anthony Walker Jr.,5.0,LB,Out,2023-11-15T00:00:00+00:00,Did Not Participate In Practice,Rest
2564,2023.0,11.0,Browns,Cleveland,Denzel Ward,21.0,CB,Out,2023-11-17T00:00:00+00:00,Full Participation In Practice,Neck
2565,2023.0,11.0,Browns,Cleveland,Alex Wright,91.0,DE,Out,2023-11-17T00:00:00+00:00,Full Participation In Practice,Knee
2566,2023.0,11.0,Commanders,Washington,Jonathan Allen,93.0,DT,Out,2023-11-15T00:00:00+00:00,Did Not Participate In Practice,NIR - Rest
2567,2023.0,11.0,Commanders,Washington,Alex Armah,40.0,RB,Out,2023-11-17T00:00:00+00:00,Did Not Participate In Practice,Hamstring
2568,2023.0,11.0,Commanders,Washington,Kendall Fuller,29.0,CB,Out,2023-11-15T00:00:00+00:00,Did Not Participate In Practice,NIR - Rest
2569,2023.0,11.0,Commanders,Washington,Antonio Gibson,24.0,RB,Doubtful,2023-11-17T00:00:00+00:00,Did Not Participate In Practice,Toe
2570,2023.0,11.0,Commanders,Washington,James Smith-Williams,96.0,DE,Out,2023-11-17T00:00:00+00:00,Did Not Participate In Practice,Hamstring
2571,2023.0,11.0,Commanders,Washington,Benjamin St-Juste,25.0,CB,Out,2023-11-17T00:00:00+00:00,Full Participation In Practice,Illness
2572,2023.0,11.0,Commanders,Washington,Curtis Samuel,4.0,WR,Out,2023-11-17T00:00:00+00:00,Full Participation In Practice,Toe
2573,2023.0,11.0,Commanders,Washington,Tyler Larsen,69.0,C,Out,2023-11-16T00:00:00+00:00,Did Not Participate In Practice,NIR - Personal
2574,2023.0,11.0,Cowboys,Dallas,Rico Dowdle,23.0,RB,Out,2023-11-17T00:00:00+00:00,Full Participation In Practice,Ankle
2575,2023.0,11.0,Cowboys,Dallas,Viliami Fehoko Jr.,93.0,DE,Out,2023-11-17T00:00:00+00:00,Full Participation In Practice,Knee
2576,2023.0,11.0,Cowboys,Dallas,Peyton Hendershot,89.0,TE,Out,2023-11-17T00:00:00+00:00,Full Participation In Practice,Ankle
2577,2023.0,11.0,Cowboys,Dallas,Jourdan Lewis,2.0,CB,Out,2023-11-17T00:00:00+00:00,Full Participation In Practice,Neck
2578,2023.0,11.0,Cowboys,Dallas,Osa Odighizuwa,97.0,DT,Out,2023-11-17T00:00:00+00:00,Full Participation In Practice,Hamstring
2579,2023.0,11.0,Cowboys,Dallas,Jalen Tolbert,18.0,WR,Out,2023-11-17T00:00:00+00:00,Full Participation In Practice,Knee
2580,2023.0,11.0,Cowboys,Dallas,KaVontae Turpin,9.0,WR,Out,2023-11-17T00:00:00+00:00,Full Participation In Practice,Shoulder
2581,2023.0,11.0,Cowboys,Dallas,Tyron Smith,77.0,T,Out,2023-11-17T00:00:00+00:00,Full Participation In Practice,NIR - Rest
2582,2023.0,11.0,Broncos,Denver,Jerry Jeudy,10.0,WR,Out,2023-11-17T00:00:00+00:00,Full Participation In Practice,Hip
2583,2023.0,11.0,Broncos,Denver,Garett Bolles,72.0,T,Out,2023-11-17T00:00:00+00:00,Limited Participation In Practice,Ankle
2584,2023.0,11.0,Broncos,Denver,Samaje Perine,25.0,RB,Out,2023-11-17T00:00:00+00:00,Limited Participation In Practice,Ankle
2585,2023.0,11.0,Broncos,Denver,P.J. Locke,6.0,SAF,Out,2023-11-17T00:00:00+00:00,Did Not Participate In Practice,Ankle
2586,2023.0,11.0,Broncos,Denver,Ben Powers,74.0,G,Out,2023-11-17T00:00:00+00:00,Limited Participation In Practice,Foot
2587,2023.0,11.0,Broncos,Denver,Baron Browning,56.0,OLB,Out,2023-11-17T00:00:00+00:00,Full Participation In Practice,Wrist
2588,2023.0,11.0,Broncos,Denver,Marvin Mims Jr.,19.0,WR,Out,2023-11-17T00:00:00+00:00,Full Participation In Practice,Ankle
2589,2023.0,11.0,Broncos,Denver,Ronnie Perkins,51.0,LB,Out,2023-11-17T00:00:00+00:00,Full Participation In Practice,Quad
2590,2023.0,11.0,Chargers,Los Angeles,Jalen Guyton,15.0,WR,Questionable,2023-11-17T00:00:00+00:00,Limited Participation In Practice,Groin
2591,2023.0,11.0,Chargers,Los Angeles,Isaiah Spiller,28.0,RB,Questionable,2023-11-17T00:00:00+00:00,Did Not Participate In Practice,Illness
2592,2023.0,11.0,Chargers,Los Angeles,Keenan Allen,13.0,WR,Questionable,2023-11-17T00:00:00+00:00,Full Participation In Practice,Shoulder
2593,2023.0,11.0,Chargers,Los Angeles,Joey Bosa,97.0,OLB,Questionable,2023-11-17T00:00:00+00:00,Full Participation In Practice,Hand
2594,2023.0,11.0,Chargers,Los Angeles,Gerald Everett,7.0,TE,Out,2023-11-17T00:00:00+00:00,Did Not Participate In Practice,Back
2595,2023.0,11.0,Chargers,Los Angeles,Alohi Gilman,32.0,SAF,Out,2023-11-17T00:00:00+00:00,Full Participation In Practice,Elbow
2596,2023.0,11.0,Chargers,Los Angeles,Sebastian Joseph-Day,51.0,DL,Out,2023-11-17T00:00:00+00:00,Full Participation In Practice,Knee
2597,2023.0,11.0,Chargers,Los Angeles,Donald Parham Jr.,89.0,TE,Out,2023-11-17T00:00:00+00:00,Full Participation In Practice,Hip
2598,2023.0,11.0,Chargers,Los Angeles,Rashawn Slater,70.0,T,Out,2023-11-17T00:00:00+00:00,Full Participation In Practice,Knee
2599,2023.0,11.0,Chargers,Los Angeles,JT Woods,22.0,SAF,Out,2023-11-17T00:00:00+00:00,Limited Participation In Practice,Illness
2600,2023.0,11.0,Cardinals,Arizona,Joey Blount,32.0,SAF,Out,2023-11-17T00:00:00+00:00,Did Not Participate In Practice,Knee
2601,2023.0,11.0,Cardinals,Arizona,Jonathan Ledbetter,93.0,DL,Out,2023-11-17T00:00:00+00:00,Did Not Participate In Practice,Shoulder
2602,2023.0,11.0,Cardinals,Arizona,Michael Carter,22.0,RB,Out,2023-11-16T00:00:00+00:00,Did Not Participate In Practice,NIR - Rest
2603,2023.0,11.0,Cardinals,Arizona,Zach Pascal,0.0,WR,Out,2023-11-17T00:00:00+00:00,Did Not Participate In Practice,Hamstring
2604,2023.0,11.0,Cardinals,Arizona,Trystan Colon,63.0,OL,Questionable,2023-11-17T00:00:00+00:00,Limited Participation In Practice,Calf
2605,2023.0,11.0,Cardinals,Arizona,Emari Demercado,31.0,RB,Out,2023-11-17T00:00:00+00:00,Did Not Participate In Practice,Toe
2606,2023.0,11.0,Cardinals,Arizona,D.J. Humphries,74.0,OL,Questionable,2023-11-17T00:00:00+00:00,Limited Participation In Practice,Ankle
2607,2023.0,11.0,Cardinals,Arizona,Jesse Luketa,43.0,OLB,Questionable,2023-11-17T00:00:00+00:00,Full Participation In Practice,Ankle
2608,2023.0,11.0,Cardinals,Arizona,Kevin Strong,92.0,DL,Questionable,2023-11-17T00:00:00+00:00,Limited Participation In Practice,Knee
2609,2023.0,11.0,Cardinals,Arizona,Ezekiel Turner,47.0,LB,Questionable,2023-11-17T00:00:00+00:00,Limited Participation In Practice,Hamstring
2610,2023.0,11.0,Cardinals,Arizona,Michael Wilson,14.0,WR,Questionable,2023-11-17T00:00:00+00:00,Limited Participation In Practice,Shoulder
2611,2023.0,11.0,Eagles,Philadelphia,Dallas Goedert,88.0,TE,Out,2023-11-18T00:00:00+00:00,Did Not Participate In Practice,Forearm
2612,2023.0,11.0,Eagles,Philadelphia,Justin Evans,30.0,SAF,Out,2023-11-18T00:00:00+00:00,Limited Participation In Practice,Knee
2613,2023.0,11.0,Eagles,Philadelphia,Grant Calcaterra,81.0,TE,Out,2023-11-18T00:00:00+00:00,Full Participation In Practice,Concussion
2614,2023.0,11.0,Eagles,Philadelphia,Cam Jurgens,51.0,OL,Out,2023-11-18T00:00:00+00:00,Full Participation In Practice,Foot
2615,2023.0,11.0,Eagles,Philadelphia,Bradley Roby,33.0,CB,Out,2023-11-18T00:00:00+00:00,Full Participation In Practice,Shoulder
2616,2023.0,11.0,Eagles,Philadelphia,Derek Barnett,96.0,DE,Out,2023-11-19T00:00:00+00:00,Full Participation In Practice,Personal
2617,2023.0,11.0,Ravens,Baltimore,Odell Beckham Jr.,3.0,WR,Out,2023-11-14T00:00:00+00:00,Did Not Participate In Practice,Rest
2618,2023.0,11.0,Ravens,Baltimore,Jadeveon Clowney,24.0,OLB,Out,2023-11-14T00:00:00+00:00,Did Not Participate In Practice,Rest
2619,2023.0,11.0,Ravens,Baltimore,Devin Duvernay,13.0,WR,Questionable,2023-11-15T00:00:00+00:00,Did Not Participate In Practice,Hamstring
2620,2023.0,11.0,Ravens,Baltimore,Marlon Humphrey,44.0,CB,Questionable,2023-11-13T00:00:00+00:00,Did Not Participate In Practice,Calf
2621,2023.0,11.0,Ravens,Baltimore,Morgan Moses,78.0,T,Questionable,2023-11-13T00:00:00+00:00,Full Participation In Practice,Shoulder
2622,2023.0,11.0,Ravens,Baltimore,Trenton Simpson,30.0,LB,Out,2023-11-15T00:00:00+00:00,Did Not Participate In Practice,Concussion
2623,2023.0,11.0,Ravens,Baltimore,John Simpson,76.0,G,Questionable,2023-11-15T00:00:00+00:00,Full Participation In Practice,Illness
